card_name,card_brand,domestic_offer_amount,domestic_offer_type,overseas_offer_amount,overseas_offer_type,card_img,card_record,card_overseas
SolSol(쏠쏠)카드,NH농협카드,,,50000.0,1.0,https://api.card-gorilla.com:8080/storage/card/183/card_img/20400/183card.png,1000000,"mastercard,JCB"
NH20 해봄카드,NH농협카드,,,40000.0,1.0,https://api.card-gorilla.com:8080/storage/card/184/card_img/20401/184card.png,300000,"mastercard,JCB"
NH농협 부자되세요 아파트카드(비씨),NH농협카드,,,0.0,1.0,https://api.card-gorilla.com:8080/storage/card/185/card_img/20402/185card.png,1000000,"mastercard,UnionPay"
NH농협 콕카드,NH농협카드,90000.0,0.0,,,https://api.card-gorilla.com:8080/storage/card/186/card_img/20403/186card.png,300000,"VISA,mastercard,JCB"
올바른POINT카드,NH농협카드,100000.0,0.0,,,https://api.card-gorilla.com:8080/storage/card/187/card_img/20404/187card.png,300000,"VISA,mastercard,JCB"
올바른OIL카드,NH농협카드,,,70000.0,1.0,https://api.card-gorilla.com:8080/storage/card/188/card_img/20406/188card.png,300000,UnionPay
올바른TRAVEL카드(일본특화),NH농협카드,90000.0,0.0,,,https://api.card-gorilla.com:8080/storage/card/189/card_img/20407/189card.png,1000000,JCB
올바른TRAVEL카드(중국특화),NH농협카드,,,20000.0,1.0,https://api.card-gorilla.com:8080/storage/card/190/card_img/20410/190card.png,1000000,UnionPay
T라이트카드,NH농협카드,70000.0,0.0,,,https://api.card-gorilla.com:8080/storage/card/191/card_img/20411/191card.png,300000,"VISA,JCB"
KT수퍼할부카드(비씨),NH농협카드,,,50000.0,1.0,https://api.card-gorilla.com:8080/storage/card/192/card_img/20412/192card.png,500000,UnionPay
NH올원 LGU+카드,NH농협카드,100000.0,0.0,,,https://api.card-gorilla.com:8080/storage/card/193/card_img/20413/193card.png,1000000,"mastercard,JCB"
롯데포인트 플러스 카드,롯데카드,60000.0,0.0,,,https://api.card-gorilla.com:8080/storage/card/194/card_img/20414/194card.png,300000,"VISA,mastercard,AMEX,UnionPay,JCB"
VEEX 플래티넘 카드,롯데카드,,,20000.0,1.0,https://api.card-gorilla.com:8080/storage/card/195/card_img/20415/195card.png,300000,"mastercard,AMEX"
뉴 에듀드림롯데카드,롯데카드,,,20000.0,1.0,https://api.card-gorilla.com:8080/storage/card/196/card_img/20416/196card.png,300000,mastercard
올마이쇼핑 카드 (교통),롯데카드,,,60000.0,1.0,https://api.card-gorilla.com:8080/storage/card/197/card_img/20417/197card.png,300000,mastercard
올마이쇼핑 카드 (통신),롯데카드,,,100000.0,1.0,https://api.card-gorilla.com:8080/storage/card/198/card_img/20418/198card.png,1000000,mastercard
올마이쇼핑 카드 (점심),롯데카드,,,20000.0,1.0,https://api.card-gorilla.com:8080/storage/card/199/card_img/20419/199card.png,500000,mastercard
올마이쇼핑 카드 (해외),롯데카드,10000.0,0.0,,,https://api.card-gorilla.com:8080/storage/card/200/card_img/20420/200card.png,500000,mastercard
롯데백화점 롯데카드,롯데카드,,,90000.0,1.0,https://api.card-gorilla.com:8080/storage/card/201/card_img/20421/201card.png,500000,"VISA,mastercard"
SKYPASS THE DREAM 롯데카드,롯데카드,,,10000.0,1.0,https://api.card-gorilla.com:8080/storage/card/202/card_img/20423/202card.png,300000,mastercard
ALL MY DC,롯데카드,,,70000.0,1.0,https://api.card-gorilla.com:8080/storage/card/203/card_img/20424/203card.png,1000000,"VISA,mastercard,AMEX"
ALL MY POINT,롯데카드,50000.0,0.0,,,https://api.card-gorilla.com:8080/storage/card/204/card_img/20426/204card.png,500000,"VISA,mastercard,AMEX"
ALL MY LIVING,롯데카드,,,10000.0,1.0,https://api.card-gorilla.com:8080/storage/card/205/card_img/20428/205card.png,300000,"VISA,mastercard,AMEX"
ALL MY DRIVING,롯데카드,10000.0,0.0,,,https://api.card-gorilla.com:8080/storage/card/206/card_img/20430/206card.png,300000,"VISA,mastercard,AMEX"
경차 smart 롯데카드,롯데카드,,,0.0,1.0,https://api.card-gorilla.com:8080/storage/card/207/card_img/20431/207card.png,500000,mastercard
LIKIT FUN 카드,롯데카드,,,70000.0,1.0,https://api.card-gorilla.com:8080/storage/card/208/card_img/20432/208card.png,1000000,mastercard
LIKIT ON 카드,롯데카드,40000.0,0.0,,,https://api.card-gorilla.com:8080/storage/card/209/card_img/20435/209card.png,1000000,mastercard
LIKIT ALL 카드,롯데카드,80000.0,0.0,,,https://api.card-gorilla.com:8080/storage/card/210/card_img/20509/210card.png,300000,mastercard
트래블패스 시그니처카드,롯데카드,,,10000.0,1.0,https://api.card-gorilla.com:8080/storage/card/211/card_img/20437/211card.png,300000,VISA
포인트플러스 GRANDE카드,롯데카드,90000.0,0.0,,,https://api.card-gorilla.com:8080/storage/card/212/card_img/20438/212card.jpg,500000,"AMEX,UnionPay,JCB"
I’m WONDERFUL,롯데카드,,,50000.0,1.0,https://api.card-gorilla.com:8080/storage/card/213/card_img/20439/213card.png,300000,"VISA,mastercard"
I’m GREAT,롯데카드,,,90000.0,1.0,https://api.card-gorilla.com:8080/storage/card/214/card_img/20440/214card.png,1000000,"VISA,mastercard"
I’m CHEERFUL,롯데카드,,,90000.0,1.0,https://api.card-gorilla.com:8080/storage/card/215/card_img/20441/215card.png,300000,"VISA,mastercard"
I’m HEARTFUL,롯데카드,,,90000.0,1.0,https://api.card-gorilla.com:8080/storage/card/216/card_img/20442/216card.png,500000,"VISA,mastercard"
I’m JOYFUL,롯데카드,,,50000.0,1.0,https://api.card-gorilla.com:8080/storage/card/217/card_img/20443/217card.png,500000,"VISA,mastercard"
L.pay 롯데카드,롯데카드,50000.0,0.0,,,https://api.card-gorilla.com:8080/storage/card/218/card_img/20444/218card.png,1000000,"VISA,mastercard"
I’m YOLO,롯데카드,,,50000.0,1.0,https://api.card-gorilla.com:8080/storage/card/219/card_img/20445/219card.png,300000,mastercard
L.CLASS L20 (스카이패스형),롯데카드,50000.0,0.0,,,https://api.card-gorilla.com:8080/storage/card/220/card_img/20446/220card.png,500000,mastercard
L.CLASS L20 (아시아나클럽형),롯데카드,70000.0,0.0,,,https://api.card-gorilla.com:8080/storage/card/221/card_img/20447/221card.png,500000,mastercard
L.CLASS L20 (L.POINT형),롯데카드,60000.0,0.0,,,https://api.card-gorilla.com:8080/storage/card/222/card_img/20448/222card.png,500000,mastercard
뉴 CJ헬로 롯데카드,롯데카드,60000.0,0.0,,,https://api.card-gorilla.com:8080/storage/card/223/card_img/20449/223card.png,1000000,mastercard
카카오페이 롯데카드,롯데카드,100000.0,0.0,,,https://api.card-gorilla.com:8080/storage/card/224/card_img/20450/224card.png,300000,mastercard
PAYCO 플래티넘 롯데카드,롯데카드,,,0.0,1.0,https://api.card-gorilla.com:8080/storage/card/225/card_img/20451/225card.png,300000,VISA
터치원카드(Touch1),하나카드,50000.0,0.0,,,https://api.card-gorilla.com:8080/storage/card/226/card_img/20452/226card.png,500000,mastercard
CLUB SK(클럽 SK)카드,하나카드,,,0.0,1.0,https://api.card-gorilla.com:8080/storage/card/227/card_img/20453/227card.png,300000,"VISA,mastercard,AMEX,UnionPay"
Smart Any 카드(스마트애니),하나카드,70000.0,0.0,,,https://api.card-gorilla.com:8080/storage/card/228/card_img/20454/228card.png,500000,"VISA,mastercard,UnionPay"
미생카드,하나카드,,,100000.0,1.0,https://api.card-gorilla.com:8080/storage/card/229/card_img/20455/229card.png,500000,VISA
아이행복카드,하나카드,20000.0,0.0,,,https://api.card-gorilla.com:8080/storage/card/230/card_img/20456/230card.png,300000,JCB
하나멤버스 1Q(원큐) 카드 Living,하나카드,,,40000.0,1.0,https://api.card-gorilla.com:8080/storage/card/231/card_img/20458/231card.png,1000000,"VISA,mastercard"
하나멤버스 1Q(원큐) 카드 Shopping,하나카드,50000.0,0.0,,,https://api.card-gorilla.com:8080/storage/card/232/card_img/20459/232card.png,1000000,"VISA,mastercard,JCB"
카카오페이 신용카드,하나카드,40000.0,0.0,,,https://api.card-gorilla.com:8080/storage/card/233/card_img/20460/233card.png,500000,VISA
하나멤버스 1Q(원큐) 카드 Daily,하나카드,,,0.0,1.0,https://api.card-gorilla.com:8080/storage/card/234/card_img/20461/234card.png,300000,"VISA,mastercard"
Ohmyzip(오마이집) 카드,하나카드,40000.0,0.0,,,https://api.card-gorilla.com:8080/storage/card/235/card_img/20462/235card.png,1000000,AMEX
Simple Life,하나카드,50000.0,0.0,,,https://api.card-gorilla.com:8080/storage/card/236/card_img/20463/236card.png,1000000,"VISA,mastercard,AMEX,UnionPay"
하나멤버스 1Q카드 내맘대로,하나카드,50000.0,0.0,,,https://api.card-gorilla.com:8080/storage/card/237/card_img/20464/237card.png,300000,"VISA,JCB"
1Q Daily+,하나카드,,,20000.0,1.0,https://api.card-gorilla.com:8080/storage/card/238/card_img/20465/238card.png,500000,"VISA,mastercard,JCB"
1Q Shopping+,하나카드,,,80000.0,1.0,https://api.card-gorilla.com:8080/storage/card/239/card_img/20466/239card.png,1000000,"VISA,mastercard,JCB"
1Q Living+,하나카드,,,0.0,1.0,https://api.card-gorilla.com:8080/storage/card/240/card_img/20467/240card.png,1000000,"VISA,mastercard,JCB"
1Q Special+,하나카드,,,90000.0,1.0,https://api.card-gorilla.com:8080/storage/card/241/card_img/20468/241card.png,1000000,"VISA,mastercard,JCB"
Mile 1.6 대한항공,하나카드,,,40000.0,1.0,https://api.card-gorilla.com:8080/storage/card/242/card_img/20469/242card.png,1000000,AMEX
Mile 1.6 아시아나,하나카드,,,0.0,1.0,https://api.card-gorilla.com:8080/storage/card/243/card_img/20470/243card.png,500000,AMEX
Mile 1.8 대한항공,하나카드,,,50000.0,1.0,https://api.card-gorilla.com:8080/storage/card/244/card_img/20471/244card.png,300000,AMEX
Mile 1.8 아시아나,하나카드,90000.0,0.0,,,https://api.card-gorilla.com:8080/storage/card/245/card_img/20472/245card.png,1000000,AMEX
통커 카드,하나카드,,,100000.0,1.0,https://api.card-gorilla.com:8080/storage/card/246/card_img/20473/246card.png,300000,"VISA,JCB"
#tag1카드 Orange,하나카드,,,60000.0,1.0,https://api.card-gorilla.com:8080/storage/card/247/card_img/20474/247card.png,500000,"mastercard,UnionPay"
#tag1카드 Navy,하나카드,,,50000.0,1.0,https://api.card-gorilla.com:8080/storage/card/248/card_img/20475/248card.png,300000,"mastercard,UnionPay"
1Q Coupon 카드,하나카드,40000.0,0.0,,,https://api.card-gorilla.com:8080/storage/card/249/card_img/20476/249card.png,300000,"mastercard,UnionPay"
my pass 마패 카드,하나카드,,,50000.0,1.0,https://api.card-gorilla.com:8080/storage/card/250/card_img/20477/250card.png,500000,"mastercard,UnionPay"
1Q Global VIVA,하나카드,,,10000.0,1.0,https://api.card-gorilla.com:8080/storage/card/251/card_img/20479/251card.png,500000,mastercard
Any PLUS 카드,하나카드,50000.0,0.0,,,https://api.card-gorilla.com:8080/storage/card/252/card_img/20480/252card.png,500000,"mastercard,UnionPay,JCB"
Any PLUS 카드,하나카드,40000.0,0.0,,,https://api.card-gorilla.com:8080/storage/card/252/card_img/20480/252card.png,500000,"mastercard,UnionPay,JCB"
1Q My Lunch,하나카드,,,60000.0,1.0,https://api.card-gorilla.com:8080/storage/card/254/card_img/20482/254card.png,300000,"VISA,mastercard"
1Q My Edu,하나카드,40000.0,0.0,,,https://api.card-gorilla.com:8080/storage/card/255/card_img/20483/255card.png,1000000,"VISA,mastercard"
Oil & Life카드(Oil카드),IBK기업은행,,,0.0,1.0,https://api.card-gorilla.com:8080/storage/card/258/card_img/20484/258card.png,500000,"mastercard,UnionPay"
Oil & Life카드(Life카드),IBK기업은행,40000.0,0.0,,,https://api.card-gorilla.com:8080/storage/card/259/card_img/20485/259card.png,1000000,"mastercard,UnionPay"
국민행복카드(신용),IBK기업은행,,,10000.0,1.0,https://api.card-gorilla.com:8080/storage/card/260/card_img/20486/260card.png,500000,BC
참! 좋은 kt wiz 카드(신용),IBK기업은행,80000.0,0.0,,,https://api.card-gorilla.com:8080/storage/card/263/card_img/20487/263card.png,500000,"VISA,UnionPay"
olleh Super DC IBK카드,IBK기업은행,60000.0,0.0,,,https://api.card-gorilla.com:8080/storage/card/264/card_img/20488/264card.png,300000,"mastercard,UnionPay"
일상의 기쁨카드(신용),IBK기업은행,80000.0,0.0,,,https://api.card-gorilla.com:8080/storage/card/266/card_img/23586/266card.png,300000,"VISA,UnionPay"
마일앤조이카드(대한항공),IBK기업은행,,,40000.0,1.0,https://api.card-gorilla.com:8080/storage/card/267/card_img/20490/267card.png,1000000,UnionPay
마일앤조이카드(아시아나),IBK기업은행,,,60000.0,1.0,https://api.card-gorilla.com:8080/storage/card/268/card_img/20491/268card.png,300000,UnionPay
IBK-Hybrid(하이브리드)카드,IBK기업은행,,,50000.0,1.0,https://api.card-gorilla.com:8080/storage/card/269/card_img/20492/269card.png,500000,"mastercard,UnionPay"
아모레퍼시픽 IBK카드,IBK기업은행,80000.0,0.0,,,https://api.card-gorilla.com:8080/storage/card/270/card_img/20493/270card.png,1000000,"VISA,UnionPay"
일년의 설렘카드,IBK기업은행,,,0.0,1.0,https://api.card-gorilla.com:8080/storage/card/271/card_img/23585/271card.png,500000,"VISA,UnionPay"
참! 좋은 다이소카드(신용),IBK기업은행,10000.0,0.0,,,https://api.card-gorilla.com:8080/storage/card/273/card_img/20495/273card.png,300000,"VISA,UnionPay"
쇼핑앤조이 카드,IBK기업은행,,,100000.0,1.0,https://api.card-gorilla.com:8080/storage/card/274/card_img/20496/274card.png,1000000,"BC,BC Global"
제주항공 Refresh Point 카드,IBK기업은행,70000.0,0.0,,,https://api.card-gorilla.com:8080/storage/card/275/card_img/20497/275card.png,300000,"BC,BC Global,mastercard,UnionPay"
플러스마일카드,SC제일은행,40000.0,0.0,,,https://api.card-gorilla.com:8080/storage/card/276/card_img/20498/276card.png,300000,"VISA,mastercard,UnionPay"
시그마카드,SC제일은행,,,10000.0,1.0,https://api.card-gorilla.com:8080/storage/card/277/card_img/20499/277card.png,500000,"BC,BC Global,mastercard"
FANtastic S 신한카드 체크,신한카드,,,30000.0,1.0,https://api.card-gorilla.com:8080/storage/card/278/card_img/20500/278card.png,1000000,mastercard
CJ ONE 신한카드 체크,신한카드,40000.0,0.0,,,https://api.card-gorilla.com:8080/storage/card/279/card_img/20501/279card.png,500000,"mastercard,UnionPay"
11번가 팝 신한카드 체크,신한카드,,,100000.0,1.0,https://api.card-gorilla.com:8080/storage/card/280/card_img/20502/280card.png,500000,mastercard
신한카드 Deep Dream 체크,신한카드,,,90000.0,1.0,https://api.card-gorilla.com:8080/storage/card/281/card_img/20503/281card.png,1000000,"VISA,UnionPay"
신세계 신한카드 체크,신한카드,70000.0,0.0,,,https://api.card-gorilla.com:8080/storage/card/282/card_img/20504/282card.png,500000,"mastercard,UnionPay"
쿠팡 신한카드 체크,신한카드,0.0,0.0,,,https://api.card-gorilla.com:8080/storage/card/283/card_img/20505/283card.png,500000,mastercard
신한카드 주거래 체크,신한카드,,,100000.0,1.0,https://api.card-gorilla.com:8080/storage/card/284/card_img/20506/284card.png,300000,"VISA,UnionPay"
G마켓/옥션 신한카드 Smile365 체크,신한카드,30000.0,0.0,,,https://api.card-gorilla.com:8080/storage/card/285/card_img/20507/285card.png,500000,VISA
카카오페이 신한 체크카드,신한카드,,,50000.0,1.0,https://api.card-gorilla.com:8080/storage/card/286/card_img/20508/286card.png,1000000,mastercard
NCSOFT 신한카드 체크,신한카드,,,0.0,1.0,https://api.card-gorilla.com:8080/storage/card/287/card_img/20510/287card.png,1000000,mastercard
신한카드 YOLO Triplus 체크,신한카드,,,70000.0,1.0,https://api.card-gorilla.com:8080/storage/card/288/card_img/20511/288card.png,300000,mastercard
신한 글로벌패스 Check&Debit (라이프),신한카드,0.0,0.0,,,https://api.card-gorilla.com:8080/storage/card/289/card_img/20512/289card.png,1000000,
신한카드 4Tune 체크,신한카드,30000.0,0.0,,,https://api.card-gorilla.com:8080/storage/card/290/card_img/20513/290card.png,1000000,mastercard
팝 신한카드 S-Choice 체크,신한카드,,,30000.0,1.0,https://api.card-gorilla.com:8080/storage/card/291/card_img/20514/291card.png,1000000,mastercard
신한카드 아이행복 체크카드,신한카드,,,30000.0,1.0,https://api.card-gorilla.com:8080/storage/card/292/card_img/20515/292card.png,500000,mastercard
신한 빅플러스 체크카드,신한카드,,,50000.0,1.0,https://api.card-gorilla.com:8080/storage/card/293/card_img/20516/293card.jpg,300000,VISA
신한카드 S-Line 체크,신한카드,70000.0,0.0,,,https://api.card-gorilla.com:8080/storage/card/294/card_img/20517/294card.png,300000,VISA
신한 S20 Pink(핑크)체크카드,신한카드,,,40000.0,1.0,https://api.card-gorilla.com:8080/storage/card/295/card_img/20518/295card.png,300000,mastercard
신한 S-Choice체크카드,신한카드,,,60000.0,1.0,https://api.card-gorilla.com:8080/storage/card/296/card_img/20519/296card.gif,500000,"VISA,mastercard"
해피포인트 신한카드 BigPlus 체크,신한카드,,,90000.0,1.0,https://api.card-gorilla.com:8080/storage/card/297/card_img/20520/297card.png,300000,VISA
신한 S20 체크카드,신한카드,,,90000.0,1.0,https://api.card-gorilla.com:8080/storage/card/298/card_img/20521/298card.png,1000000,mastercard
신한카드 EV 체크,신한카드,,,50000.0,1.0,https://api.card-gorilla.com:8080/storage/card/299/card_img/20522/299card.png,1000000,"mastercard,UnionPay"
SOCAR 제휴 SOCAR 신한카드 체크,신한카드,30000.0,0.0,,,https://api.card-gorilla.com:8080/storage/card/300/card_img/20523/300card.png,500000,"VISA,UnionPay"
KT 신한카드 체크,신한카드,,,0.0,1.0,https://api.card-gorilla.com:8080/storage/card/301/card_img/20524/301card.png,1000000,
LG U+ 신한카드 Smart 체크,신한카드,0.0,0.0,,,https://api.card-gorilla.com:8080/storage/card/302/card_img/20525/302card.png,1000000,
GS칼텍스 신한카드 경차사랑 체크,신한카드,,,20000.0,1.0,https://api.card-gorilla.com:8080/storage/card/303/card_img/20526/303card.png,1000000,
